shopper_id,trip_id,choice,price.heinz,price.hunts,price.delmonte,price.stb,southeast
1005,9,stb,1.39,1.39,1.45,0.79,1
1005,10,stb,1.46,1.43,1.45,0.99,1
1006,1,hunts,1.19,1.36,1.39,0.95,1
1006,2,hunts,1.19,1.29,1.39,0.95,1
1006,3,hunts,1.46,1.49,1.39,0.95,1
1006,4,hunts,1.19,1.19,1.39,0.95,1
1006,5,hunts,1.46,1.43,1.45,0.99,1
1007,1,heinz,1.46,1.43,1.45,0.99,0
1008,1,heinz,0.99,1.53,1.49,0.95,0
1008,2,heinz,0.79,1.43,1.45,0.99,0
1008,3,stb,1.46,1.53,1.49,0.95,0
1009,1,delmonte,1.46,1.43,0.89,0.99,0
1010,1,heinz,1.39,1.39,1.49,0.99,0
1011,1,heinz,1.39,1.36,1.39,0.95,0
1012,1,stb,1.46,1.53,1.45,0.75,0
1013,1,heinz,0.99,1.19,1.49,0.95,0
1013,2,stb,1.39,0.89,1.49,0.95,0
1014,1,heinz,1.46,1.29,1.39,0.95,0
1014,2,heinz,1.39,1.39,1.49,0.99,0
1014,3,heinz,0.99,1.39,1.49,0.89,0
1014,4,heinz,1.46,1.53,1.46,0.95,0
1014,5,heinz,0.79,1.43,1.46,0.99,0
1014,6,heinz,0.99,1.43,1.45,0.99,0
1014,7,stb,1.46,1.43,1.46,0.75,0
1015,1,stb,1.46,1.43,1.49,0.79,0
1016,1,heinz,1.46,1.36,1.39,0.95,0
1017,1,heinz,1.19,1.53,1.47,0.95,0
1018,1,stb,1.19,1.36,1.39,0.95,0
1018,2,stb,1.46,1.29,1.49,0.95,0
1019,1,stb,1.46,1.43,1.45,0.99,0
1020,1,hunts,1.46,1.44,1.46,0.79,1
1021,1,hunts,1.46,1.29,1.49,0.95,1
1022,1,heinz,1.39,1.36,1.39,0.99,0
1023,1,heinz,0.99,1.53,1.49,0.95,0
1023,2,stb,1.39,1.49,1.49,0.89,0
1023,3,stb,1.39,0.89,1.39,0.89,0
1023,4,stb,1.19,1.36,1.39,0.95,0
1023,5,stb,1.46,1.53,1.49,0.95,0
1024,1,heinz,0.99,1.39,1.49,0.89,0
1025,1,heinz,1.19,1.36,1.39,0.95,0
1026,1,heinz,0.99,1.49,1.46,0.95,0
1026,2,heinz,1.47,1.43,1.45,0.99,0
1027,1,heinz,0.99,1.43,1.46,0.99,0
1027,2,heinz,0.99,1.43,1.45,0.99,0
1028,1,hunts,1.39,0.79,1.39,0.95,0
1028,2,delmonte,1.39,1.39,1.49,0.89,0
1028,3,stb,1.39,1.49,1.49,0.89,0
1028,4,stb,0.99,1.39,1.49,0.89,0
1029,1,hunts,1.46,1.43,1.45,0.99,1
1030,1,heinz,0.99,1.49,1.49,0.99,0
1031,1,stb,1.39,0.89,1.39,0.89,0
1032,1,heinz,0.79,1.43,1.45,0.99,0
1033,1,heinz,0.99,1.49,1.49,0.89,0
1034,1,stb,1.39,1.36,1.47,0.95,0
1035,1,hunts,1.19,1.49,1.49,0.95,1
1035,2,stb,1.46,1.29,1.39,0.95,1
1035,3,stb,1.46,1.43,1.46,0.75,1
1036,1,heinz,0.99,1.49,1.49,0.99,0
1036,2,heinz,1.19,1.36,1.39,0.95,0
1036,3,heinz,1.19,1.19,1.39,0.79,0
1036,4,heinz,1.46,1.44,1.46,0.95,0
1036,5,hunts,1.19,1.19,1.39,0.79,0
1036,6,hunts,1.19,0.89,1.49,0.89,0
1037,1,heinz,1.46,1.36,1.39,0.95,0
1038,1,heinz,0.99,1.53,1.46,0.95,0
1039,1,heinz,1.39,1.49,1.49,0.99,0
1039,2,heinz,0.99,1.39,1.49,0.89,0
1040,1,stb,1.39,1.49,1.49,0.89,0
1040,2,stb,0.99,1.39,1.49,0.89,0
1041,1,delmonte,0.99,1.19,1.46,0.95,0
1041,2,delmonte,1.46,1.43,0.89,0.99,0
1042,1,hunts,1.46,1.53,1.49,0.95,1
1043,1,stb,1.39,1.39,1.49,0.89,0
1044,1,heinz,1.19,0.89,1.39,0.95,1
1044,2,heinz,0.99,1.36,1.39,0.95,1
1044,3,hunts,0.99,0.89,1.39,0.89,1
1044,4,hunts,1.19,1.29,1.39,0.95,1
1044,5,hunts,1.19,1.19,1.47,0.79,1
1045,1,heinz,1.19,1.19,1.49,0.95,0
1045,2,stb,1.19,1.36,1.49,0.95,0
1045,3,stb,1.46,1.19,1.49,0.79,0
1046,1,heinz,1.19,1.29,1.39,0.95,0
1046,2,heinz,1.46,1.29,1.49,0.95,0
1047,1,heinz,1.46,1.43,1.45,0.99,0
1048,1,stb,1.46,1.43,1.49,0.75,0
1049,1,heinz,1.46,1.44,1.47,0.95,0
1049,2,delmonte,1.46,1.43,0.89,0.79,0
1049,3,stb,1.46,1.43,1.47,0.79,0
1050,1,heinz,0.99,1.49,1.49,0.89,0
1050,2,heinz,1.19,1.39,1.49,0.89,0
1050,3,stb,1.46,0.99,1.46,0.95,0
1050,4,stb,1.19,1.53,1.46,0.95,0
1050,5,stb,1.19,1.39,1.49,0.89,0
1051,1,hunts,1.46,1.29,1.49,0.95,1
1052,1,delmonte,1.46,1.43,0.89,0.99,0
1053,1,heinz,1.39,1.36,1.39,0.95,0
1054,1,stb,1.39,1.36,1.39,0.95,0
1055,1,heinz,0.99,1.39,1.49,0.89,0
1055,2,heinz,1.39,1.39,1.49,0.89,0
1055,3,stb,1.39,1.39,1.49,0.89,0
1056,1,heinz,1.19,0.89,1.49,0.99,0
1056,2,heinz,0.79,1.53,1.45,0.99,0
1057,1,heinz,1.39,1.49,1.49,0.89,0
1057,2,heinz,1.19,1.29,1.46,0.95,0
1057,3,hunts,1.46,1.43,1.49,0.75,0
1057,4,hunts,1.46,1.53,1.49,0.95,0
1058,1,hunts,1.39,0.89,1.39,0.99,1
1059,1,heinz,0.99,1.36,1.47,0.95,0
1060,1,heinz,1.39,0.89,1.39,0.99,0
1060,2,hunts,1.39,0.79,1.39,0.95,0
1060,3,stb,1.39,1.39,1.49,0.89,0
1060,4,stb,1.46,1.43,1.47,0.79,0
1061,1,stb,0.99,1.36,1.49,0.95,0
1062,1,heinz,0.99,1.19,1.39,0.95,0
1062,2,hunts,1.39,0.89,1.39,0.99,0
1062,3,delmonte,1.46,1.43,0.89,0.99,0
1062,4,stb,1.39,1.49,1.49,0.89,0
1063,1,heinz,1.39,0.89,1.39,0.89,0
1064,1,heinz,0.99,1.49,1.49,0.89,0
1064,2,heinz,1.39,1.36,1.39,0.95,0
1064,3,heinz,1.39,1.36,1.39,0.95,0
1065,1,heinz,1.39,1.39,1.49,0.89,0
1065,2,heinz,1.39,0.79,1.39,0.95,0
1065,3,heinz,1.19,1.29,1.46,0.95,0
1065,4,heinz,1.46,1.49,1.46,0.95,0
1066,1,heinz,1.19,0.99,1.46,0.95,0
1066,2,heinz,0.79,1.43,1.46,0.99,0
1066,3,stb,1.46,1.53,1.46,0.95,0
1066,4,stb,1.46,1.53,1.47,0.75,0
1067,1,heinz,1.19,1.39,1.49,0.89,0
1067,2,delmonte,1.39,1.39,1.49,0.89,0
1068,1,heinz,0.99,1.39,1.49,0.89,0
1069,1,stb,1.39,1.39,1.49,0.89,0
1070,1,hunts,0.99,0.99,1.46,0.95,1
1071,1,heinz,0.99,1.53,1.46,0.95,0
1071,2,heinz,0.99,1.39,1.45,0.99,0
1072,1,stb,1.39,1.36,1.39,0.95,0
1073,1,delmonte,1.39,1.36,1.39,0.95,0
1074,1,heinz,1.19,1.36,1.39,0.95,0
1074,2,heinz,1.19,1.36,1.39,0.95,0
1074,3,heinz,1.19,1.29,1.39,0.95,0
1074,4,heinz,1.19,1.29,1.39,0.95,0
1074,5,heinz,0.99,1.19,1.39,0.95,0
1074,6,heinz,0.79,1.43,1.45,0.99,0
1074,7,hunts,1.39,0.79,1.39,0.95,0
1074,8,hunts,1.19,0.89,1.39,0.95,0
1074,9,hunts,1.46,1.49,1.39,0.95,0
1074,10,hunts,0.99,1.29,1.39,0.95,0
1074,11,hunts,0.99,1.19,1.39,0.95,0
1075,1,heinz,0.99,1.43,1.46,0.99,0
1075,2,stb,1.46,1.44,1.46,0.79,0
1075,3,stb,1.46,1.43,1.46,0.99,0
1076,1,heinz,0.99,0.89,1.39,0.89,0
1077,1,hunts,1.46,1.19,1.46,0.79,1
1077,2,stb,1.19,1.36,1.46,0.95,1
1078,1,heinz,0.99,1.29,1.39,0.95,0
1079,1,heinz,1.19,1.39,1.49,0.99,0
1080,1,heinz,1.19,1.53,1.46,0.95,0
1080,2,heinz,0.99,1.53,1.46,0.95,0
1080,3,heinz,0.99,1.43,1.46,0.99,0
1080,4,heinz,0.99,1.49,1.49,0.89,0
1080,5,heinz,0.99,1.49,1.49,0.89,0
1080,6,heinz,1.39,1.39,1.49,0.89,0
1080,7,heinz,1.39,1.39,1.49,0.89,0
1080,8,heinz,1.19,1.39,1.49,0.89,0
1080,9,heinz,0.99,1.39,1.49,0.89,0
1080,10,heinz,0.99,1.39,1.49,0.89,0
1080,11,heinz,1.39,1.36,1.39,0.99,0
1080,12,heinz,1.39,1.36,1.39,0.95,0
1080,13,heinz,1.39,0.89,1.39,0.95,0
1080,14,heinz,1.19,0.89,1.39,0.95,0
1080,15,heinz,1.19,1.36,1.39,0.95,0
1080,16,heinz,0.99,1.36,1.39,0.95,0
1080,17,heinz,1.19,1.36,1.39,0.95,0
1080,18,heinz,1.19,1.36,1.39,0.95,0
1080,19,heinz,1.19,1.29,1.39,0.95,0
1080,20,heinz,0.99,1.29,1.49,0.95,0
1080,21,heinz,0.99,1.19,1.49,0.95,0
1080,22,heinz,1.19,1.53,1.47,0.95,0
1080,23,heinz,0.99,1.53,1.47,0.95,0
1080,24,heinz,0.79,1.43,1.45,0.99,0
1081,1,heinz,1.19,1.36,1.49,0.95,0
1081,2,heinz,1.46,1.29,1.49,0.95,0
1081,3,heinz,1.19,1.53,1.46,0.79,0
1081,4,hunts,1.46,1.43,0.99,0.75,0
1081,5,hunts,1.46,1.43,1.46,0.99,0
1081,6,stb,0.99,1.39,1.49,0.89,0
1082,1,heinz,0.99,1.49,1.49,0.89,0
1082,2,heinz,0.99,1.36,1.39,0.95,0
1082,3,heinz,0.79,1.43,1.45,0.99,0
1082,4,hunts,1.19,1.19,1.49,0.95,0
1082,5,delmonte,1.46,1.43,0.99,0.99,0
1082,6,stb,1.19,1.36,1.39,0.95,0
1083,1,heinz,0.99,1.53,1.49,0.95,0
1083,2,heinz,0.99,1.49,1.39,0.89,0
1083,3,heinz,0.99,1.36,1.39,0.95,0
1083,4,stb,1.46,1.44,1.46,0.79,0
1083,5,stb,1.47,1.43,1.45,0.99,0
1084,1,heinz,1.19,1.39,1.49,0.89,0
1085,1,heinz,1.19,1.29,1.39,0.95,0
1085,2,hunts,1.39,0.89,1.39,0.95,0
1086,1,heinz,1.19,1.36,1.39,0.95,0
1086,2,stb,1.46,1.43,1.49,0.75,0
1087,1,hunts,0.99,1.19,1.49,0.95,1
1088,1,delmonte,1.46,1.53,0.89,0.99,0
1089,1,heinz,0.99,1.39,1.49,0.89,0
1089,2,stb,1.39,1.39,1.49,0.89,0
1089,3,stb,1.39,1.39,1.49,0.89,0
1090,1,heinz,1.39,1.36,1.39,0.95,0
1090,2,heinz,1.19,1.36,1.39,0.95,0
1091,1,heinz,1.19,1.39,1.49,0.89,0
1091,2,stb,1.19,1.49,1.39,0.89,0
1091,3,stb,1.39,1.49,1.49,0.89,0
1091,4,stb,1.39,1.39,1.49,0.89,0
1091,5,stb,0.99,1.43,1.49,0.99,0
1091,6,stb,0.99,1.43,1.49,0.75,0
1092,1,heinz,1.19,1.36,1.39,0.95,0
1092,2,heinz,0.99,1.53,1.49,0.95,0
1092,3,stb,0.99,1.43,1.49,0.75,0
1093,1,heinz,0.79,1.43,1.46,0.99,0
1093,2,heinz,1.19,1.53,1.47,0.95,0
1093,3,stb,1.46,1.49,1.46,0.95,0
1094,1,heinz,0.99,1.39,1.49,0.89,0
1095,1,hunts,1.46,1.43,0.99,0.75,1
1096,1,heinz,0.99,1.39,1.49,0.89,0
1097,1,heinz,1.39,1.36,1.39,0.95,0
1097,2,delmonte,1.19,1.49,1.39,0.89,0
1097,3,stb,1.19,1.39,1.49,0.99,0
1098,1,heinz,0.99,1.39,1.49,0.89,0
1098,2,hunts,1.39,0.79,1.39,0.95,0
1099,1,stb,1.19,1.39,1.49,0.89,0
1100,1,heinz,1.19,1.39,1.49,0.89,0
1101,1,heinz,1.19,1.39,1.49,0.89,0
1101,2,heinz,0.99,1.53,1.47,0.95,0
1102,1,hunts,0.99,1.43,1.45,0.99,1
1103,1,heinz,1.39,1.49,1.49,0.89,0
1104,1,delmonte,1.46,1.43,0.89,0.99,0
1105,1,heinz,0.99,1.53,1.45,0.75,0
1105,2,hunts,1.46,1.29,1.46,0.95,0
1105,3,delmonte,1.46,1.43,0.89,0.99,0
1106,1,heinz,0.99,1.39,1.49,0.89,0
1107,1,heinz,0.99,1.39,1.49,0.89,0
1107,2,delmonte,1.39,1.39,1.49,0.89,0
1108,1,stb,1.39,1.49,1.49,0.89,0
1109,1,stb,1.19,1.39,1.49,0.99,0
1110,1,stb,1.19,1.39,1.49,0.89,0
1111,1,hunts,1.46,1.53,1.49,0.95,1
1112,1,hunts,1.46,1.43,1.46,0.99,1
1113,1,hunts,1.39,0.89,1.39,0.95,1
1113,2,hunts,0.99,0.99,1.46,0.95,1
1114,1,heinz,1.39,0.89,1.39,0.95,0
1115,1,stb,1.39,1.39,1.49,0.89,0
1115,2,stb,1.46,1.43,0.99,0.79,0
1116,1,heinz,0.99,1.39,1.49,0.89,0
1116,2,heinz,1.19,1.19,1.49,0.95,0
1116,3,heinz,0.79,1.43,1.46,0.99,0
1117,1,heinz,1.19,1.36,1.39,0.95,0
1118,1,heinz,1.39,1.39,1.49,0.89,0
1118,2,stb,1.39,0.89,1.39,0.89,0
1118,3,stb,1.39,1.39,1.49,0.89,0
1119,1,stb,0.99,1.19,1.49,0.95,0
1120,1,heinz,1.39,1.39,1.49,0.89,0
1120,2,stb,1.39,1.39,1.49,0.89,0
1120,3,stb,1.19,1.39,1.49,0.89,0
1121,1,heinz,0.79,1.43,1.46,0.99,1
1121,2,hunts,1.46,1.53,1.46,0.95,1
1121,3,stb,1.39,0.79,1.39,0.95,1
1122,1,hunts,1.46,1.53,1.49,0.95,1
1123,1,hunts,1.19,1.43,1.46,0.75,1
1124,1,heinz,0.99,1.36,1.39,0.95,0
1124,2,heinz,1.19,0.99,1.46,0.95,0
1124,3,heinz,0.99,1.43,1.46,0.99,0
1124,4,stb,1.46,1.29,1.46,0.95,0
1124,5,stb,1.46,1.44,1.46,0.79,0
1125,1,stb,1.19,1.39,1.49,0.89,0
1126,1,stb,1.46,1.44,1.46,0.95,0
1127,1,heinz,0.99,1.39,1.49,0.89,0
1127,2,heinz,0.99,1.36,1.39,0.95,0
1128,1,stb,1.39,1.39,1.49,0.89,0
1129,1,heinz,0.99,1.19,1.49,0.95,0
1130,1,delmonte,1.29,1.43,1.45,0.99,0
1131,1,heinz,1.19,1.36,1.49,0.95,0
1131,2,heinz,1.46,1.53,1.49,0.95,0
1132,1,stb,1.39,0.89,1.39,0.95,0
1133,1,hunts,1.19,0.89,1.39,0.95,1
1134,1,heinz,1.46,1.29,1.49,0.95,0
1134,2,heinz,0.79,1.43,1.45,0.99,0
1134,3,hunts,1.19,1.29,1.39,0.95,0
1134,4,hunts,1.46,1.43,1.49,0.99,0
1135,1,heinz,0.99,1.19,1.39,0.95,0
1135,2,heinz,1.46,1.43,1.39,0.75,0
1135,3,heinz,0.79,1.43,1.45,0.99,0
1135,4,delmonte,1.19,0.89,1.39,0.95,0
1135,5,stb,1.39,1.49,1.49,0.89,0
1135,6,stb,1.46,1.43,1.39,0.75,0
1135,7,stb,1.46,1.43,1.39,0.75,0
1136,1,heinz,1.46,1.43,1.39,0.75,0
1137,1,heinz,1.19,1.36,1.39,0.95,1
1137,2,heinz,0.99,1.53,1.49,0.95,1
1137,3,hunts,1.46,1.29,1.39,0.95,1
1137,4,hunts,1.46,1.49,1.49,0.95,1
1137,5,hunts,1.46,1.19,1.49,0.95,1
1137,6,hunts,1.46,1.53,1.49,0.95,1
1137,7,hunts,1.46,1.43,1.49,0.75,1
1137,8,hunts,1.46,1.43,1.47,0.79,1
1137,9,stb,1.19,1.39,1.49,0.89,1
1137,10,stb,1.46,1.43,1.49,0.99,1
1137,11,stb,1.46,1.43,1.47,0.79,1
1138,1,heinz,1.46,1.43,1.49,0.75,0
1139,1,stb,1.39,1.39,1.49,0.89,0
1140,1,heinz,1.46,1.43,1.45,0.99,0
1140,2,heinz,1.19,1.29,1.47,0.95,0
1140,3,heinz,0.99,1.19,1.46,0.95,0
1140,4,hunts,1.39,1.36,1.47,0.95,0
1141,1,heinz,0.99,1.49,1.49,0.89,0
1142,1,hunts,1.19,1.49,1.39,0.89,1
1142,2,stb,1.39,0.79,1.39,0.95,1
1142,3,stb,1.19,1.36,1.39,0.95,1
1143,1,heinz,1.19,1.36,1.39,0.95,0
1143,2,heinz,1.19,1.53,1.46,0.95,0
1144,1,stb,1.39,1.49,1.49,0.99,0
1145,1,stb,1.46,1.43,1.39,0.99,0
1146,1,heinz,1.19,1.29,1.49,0.95,0
1146,2,heinz,1.19,1.43,1.46,0.75,0
1146,3,hunts,1.46,1.29,1.49,0.95,0
1146,4,delmonte,1.46,1.43,0.99,0.79,0
1147,1,heinz,0.99,1.39,1.49,0.89,0
1147,2,heinz,1.19,1.39,1.49,0.89,0
1147,3,heinz,1.19,1.36,1.39,0.95,0
1147,4,heinz,1.19,1.29,1.39,0.95,0
1147,5,hunts,1.39,0.89,1.39,0.99,0
1147,6,stb,1.39,1.49,1.49,0.99,0
1148,1,heinz,0.99,1.39,1.49,0.89,0
1148,2,heinz,0.99,1.43,1.46,0.79,0
1148,3,hunts,1.19,0.79,1.49,0.95,0
1149,1,heinz,1.19,1.39,1.49,0.89,0
1149,2,heinz,0.99,1.39,1.49,0.89,0
1149,3,heinz,0.99,1.53,1.46,0.95,0
1150,1,heinz,1.19,1.49,1.39,0.89,0
1150,2,heinz,0.99,1.39,1.49,0.89,0
1150,3,heinz,1.19,1.39,1.49,0.89,0
1150,4,heinz,1.39,0.79,1.39,0.95,0
1150,5,heinz,1.46,1.36,1.39,0.95,0
1150,6,heinz,1.46,1.49,1.46,0.95,0
1150,7,heinz,1.19,1.36,1.49,0.95,0
1151,1,heinz,1.19,1.36,1.39,0.95,0
1151,2,heinz,0.99,1.39,1.49,0.89,0
1151,3,heinz,0.99,0.99,1.46,0.95,0
1152,1,heinz,1.39,1.39,1.49,0.89,0
1152,2,heinz,0.99,1.36,1.39,0.95,0
1152,3,heinz,0.99,1.39,1.49,0.89,0
1152,4,hunts,1.46,1.29,1.39,0.95,0
1152,5,stb,1.39,0.89,1.49,0.89,0
1152,6,stb,1.19,1.36,1.39,0.95,0
1152,7,stb,0.99,1.39,1.49,0.89,0
1153,1,heinz,1.19,1.36,1.39,0.95,0
1154,1,hunts,0.99,0.99,1.46,0.95,1
1155,1,heinz,1.19,1.39,1.49,0.89,0
1156,1,heinz,1.19,1.39,1.49,0.99,0
1157,1,hunts,1.39,0.89,1.49,0.89,1
1157,2,stb,1.39,1.36,1.39,0.89,1
1157,3,stb,1.39,1.39,1.49,0.89,1
1158,1,heinz,1.39,1.36,1.39,0.89,0
1158,2,heinz,1.39,0.79,1.39,0.95,0
1158,3,heinz,1.46,1.44,1.47,0.95,0
1158,4,heinz,1.46,1.43,1.47,0.79,0
1158,5,heinz,1.46,1.53,1.45,0.99,0
1159,1,heinz,0.99,1.53,1.46,0.95,0
1160,1,heinz,0.99,1.49,1.49,0.89,0
1161,1,heinz,1.19,1.49,1.49,0.89,0
1161,2,heinz,0.99,1.19,1.46,0.95,0
1161,3,delmonte,1.46,1.36,1.39,0.95,0
1162,1,hunts,1.46,1.43,1.47,0.79,1
1163,1,hunts,1.39,1.36,1.39,0.95,1
1164,1,hunts,1.46,1.53,1.49,0.95,1
1164,2,hunts,0.99,1.43,1.49,0.75,1
1165,1,heinz,1.39,1.39,1.49,0.89,0
1165,2,heinz,1.47,1.43,1.45,0.99,0
1166,1,stb,1.39,1.39,1.49,0.89,0
1167,1,heinz,1.39,1.39,1.49,0.99,0
1167,2,heinz,1.19,1.36,1.39,0.95,0
1167,3,heinz,0.99,1.19,1.49,0.95,0
1167,4,heinz,1.46,1.43,1.49,0.99,0
1167,5,heinz,0.79,1.43,1.45,0.99,0
1167,6,hunts,1.39,0.89,1.39,0.95,0
1167,7,delmonte,1.39,1.39,1.49,0.89,0
1167,8,stb,1.46,1.43,1.49,0.79,0
1167,9,stb,1.46,1.53,1.49,0.95,0
1167,10,stb,1.46,1.43,1.45,0.99,0
1168,1,heinz,0.79,1.43,1.45,0.99,0
1169,1,stb,1.19,1.53,1.49,0.95,0
1170,1,heinz,1.19,0.89,1.39,0.95,0
1171,1,heinz,0.99,1.49,1.29,0.99,0
1171,2,hunts,1.19,0.89,1.49,0.89,0
1172,1,delmonte,1.19,1.39,1.49,0.89,0
1173,1,stb,1.47,1.43,1.45,0.99,0
1174,1,heinz,0.79,1.53,1.45,0.99,0
1174,2,heinz,1.19,1.53,1.47,0.95,0
1174,3,stb,1.19,1.39,1.49,0.89,0
1175,1,hunts,1.46,1.29,1.49,0.95,1
1176,1,heinz,0.99,1.36,1.39,0.95,0
1176,2,heinz,0.99,1.19,1.49,0.95,0
1176,3,heinz,0.99,1.49,1.49,0.89,0
1176,4,hunts,1.39,0.79,1.39,0.95,0
1176,5,delmonte,1.46,1.43,0.89,0.99,0
1177,1,heinz,1.46,1.19,1.46,0.95,0
1177,2,hunts,1.39,0.79,1.39,0.95,0
1178,1,heinz,0.99,1.49,1.29,0.99,0
1178,2,heinz,0.99,1.39,1.49,0.89,0
1179,1,stb,0.99,1.19,1.49,0.95,0
1180,1,stb,1.39,1.39,1.49,0.89,0
1181,1,heinz,1.46,1.36,1.39,0.95,0
1181,2,heinz,0.99,1.39,1.49,0.89,0
1181,3,heinz,1.19,1.49,1.49,0.95,0
1181,4,heinz,1.46,1.43,1.47,0.79,0
1181,5,heinz,1.46,1.53,1.47,0.99,0
1181,6,hunts,1.39,0.89,1.39,0.95,0
1182,1,heinz,0.99,1.39,1.49,0.89,0
1182,2,heinz,1.39,1.39,1.49,0.89,0
1182,3,heinz,1.39,0.89,1.39,0.95,0
1183,1,stb,1.39,1.36,1.39,0.95,0
1184,1,stb,1.46,1.53,1.46,0.79,0
1185,1,heinz,0.99,1.36,1.39,0.95,0
1185,2,heinz,0.99,1.39,1.49,0.89,0
1186,1,heinz,1.39,1.36,1.39,0.95,1
1186,2,heinz,1.19,1.29,1.39,0.95,1
1186,3,heinz,0.99,1.36,1.39,0.95,1
1186,4,hunts,0.99,1.19,1.39,0.95,1
1186,5,hunts,1.46,1.29,1.39,0.95,1
1186,6,hunts,1.46,1.43,0.99,0.75,1
1186,7,stb,1.19,1.39,1.49,0.89,1
1187,1,hunts,1.19,1.29,1.39,0.95,1
1187,2,hunts,1.19,1.29,1.39,0.95,1
1187,3,hunts,1.46,1.43,1.45,0.75,1
1187,4,delmonte,0.99,1.39,1.49,0.89,1
1188,1,stb,1.46,1.43,1.45,0.99,0
1189,1,heinz,1.19,1.39,1.49,0.89,0
1189,2,stb,1.46,1.53,1.46,0.95,0
1190,1,heinz,1.39,1.39,1.49,0.89,0
1190,2,heinz,0.99,1.39,1.49,0.89,0
1190,3,hunts,1.19,1.49,1.29,0.99,0
1191,1,hunts,0.99,1.19,1.46,0.95,1
1192,1,hunts,1.19,1.19,1.47,0.79,1
1193,1,heinz,0.79,1.43,1.45,0.99,0
1194,1,heinz,1.46,1.44,1.46,0.95,0
1194,2,heinz,1.19,1.53,1.46,0.79,0
1194,3,stb,1.19,1.29,1.49,0.95,0
1194,4,stb,1.19,1.53,1.46,0.95,0
1195,1,heinz,1.46,1.36,1.49,0.95,0
1196,1,heinz,0.99,1.39,1.49,0.89,0
1196,2,heinz,0.99,1.36,1.39,0.95,0
1196,3,heinz,1.19,1.29,1.39,0.95,0
1196,4,heinz,1.19,1.29,1.39,0.95,0
1196,5,heinz,0.99,1.19,1.39,0.95,0
1196,6,heinz,0.99,1.29,1.39,0.95,0
1196,7,heinz,0.79,1.43,1.45,0.99,0
1196,8,heinz,1.46,1.43,1.45,0.99,0
1196,9,heinz,1.19,1.36,1.39,0.95,0
1196,10,hunts,1.39,0.89,1.39,0.99,0
1196,11,hunts,1.39,0.89,1.39,0.95,0
1196,12,hunts,1.19,0.89,1.39,0.95,0
1196,13,hunts,1.46,1.19,1.39,0.79,0
1196,14,hunts,1.46,1.29,1.39,0.95,0
1196,15,delmonte,1.19,1.39,1.49,0.89,0
1196,16,delmonte,1.39,1.36,1.39,0.95,0
1196,17,delmonte,1.46,1.43,0.99,0.75,0
1196,18,delmonte,0.99,1.39,1.49,0.89,0
1196,19,stb,1.19,1.19,1.39,0.79,0
1196,20,stb,1.46,1.43,1.39,0.75,0
1197,1,heinz,1.19,1.36,1.39,0.95,0
1197,2,heinz,1.19,1.39,1.49,0.89,0
1197,3,heinz,0.99,1.36,1.39,0.95,0
1198,1,stb,1.39,1.36,1.39,0.95,0
1199,1,heinz,1.19,1.36,1.39,0.95,0
1199,2,heinz,1.46,1.43,0.99,0.99,0
1199,3,heinz,1.46,1.43,1.45,0.99,0
1199,4,hunts,1.19,1.53,1.47,0.95,0
1199,5,delmonte,1.19,1.29,1.49,0.95,0
1200,1,stb,1.46,1.43,1.39,0.75,0
1201,1,heinz,1.39,1.39,1.45,0.79,0
1202,1,heinz,1.19,1.39,1.49,0.89,0
1202,2,heinz,1.19,1.36,1.49,0.95,0
1203,1,hunts,1.19,1.36,1.49,0.95,1
1203,2,stb,1.39,0.89,1.49,0.95,1
1204,1,hunts,1.46,1.29,1.39,0.95,1
1204,2,hunts,1.46,1.29,1.39,0.95,1
1204,3,hunts,1.46,1.44,1.49,0.95,1
1204,4,delmonte,1.46,1.43,0.89,0.99,1
1205,1,heinz,0.99,1.49,1.49,0.99,0
1205,2,heinz,0.99,1.39,1.49,0.89,0
1205,3,heinz,0.99,1.36,1.39,0.95,0
1206,1,stb,1.39,0.89,1.49,0.89,0
1207,1,stb,0.99,1.39,1.49,0.89,0
1208,1,stb,1.19,1.39,1.49,0.89,0
1209,1,hunts,1.39,1.36,1.49,0.89,1
1209,2,hunts,1.19,0.99,1.46,0.95,1
1209,3,hunts,1.46,1.43,1.46,0.99,1
1209,4,hunts,0.99,1.43,1.46,0.99,1
1209,5,delmonte,1.39,0.89,1.39,0.95,1
1210,1,heinz,1.39,1.39,1.39,0.89,0
1210,2,delmonte,1.39,1.39,1.49,0.89,0
1210,3,stb,1.46,1.53,1.47,0.75,0
1211,1,heinz,1.46,1.53,1.45,0.75,0
1212,1,heinz,0.99,1.43,1.46,0.99,0
1213,1,hunts,1.46,1.53,1.46,0.95,0
1213,2,delmonte,1.46,1.36,1.39,0.95,0
1213,3,stb,1.46,1.43,1.46,0.79,0
1214,1,delmonte,1.29,1.39,1.45,0.99,0
1215,1,hunts,1.19,1.39,1.49,0.89,1
1216,1,hunts,1.19,1.29,1.39,0.95,1
1216,2,stb,0.99,1.39,1.49,0.89,1
1216,3,stb,0.99,1.39,1.49,0.89,1
1216,4,stb,1.46,1.43,1.39,0.99,1
1216,5,stb,1.46,1.43,1.45,0.99,1
1217,1,heinz,0.99,1.39,1.49,0.89,0
1217,2,heinz,1.19,0.89,1.49,0.99,0
1218,1,heinz,0.99,1.49,1.29,0.99,0
1218,2,hunts,1.19,0.89,1.49,0.95,0
1219,1,heinz,0.99,1.39,1.49,0.89,0
1220,1,hunts,1.39,0.79,1.45,0.79,1
